,0,1,2,3,4,5,6,7
371,"6,2",,Steve Basilone,Steve Basilone,"Un escritor en apuros con mala suerte, conoce a una mujer enigmática que entra en su vida en el momento adecuado.","Comedia
Romance",1h 31min,Un fin de semana inesperado
372,"7,9",,Anup Thapa,Anup Thapa,What defines a man? What are the societal norms that men face every day? Ye Mard Bechara reflects the stereotypes attached to manhood and gives a refreshing take on defining a man.,Comedia,2h 14min,yeh mard bechara
373,"6,9",,Ed Herzog,Stefan Betz,"A homicide in the little Bavarian village of Niederkaltenkirchen, relationship problems, and a lot of Bavarian charm.","Comedia
Crimen",1h 36min,Kaiserschmarrndrama
374,"6,7",,Pedro Antonio,Leandro MunizSabrina GarciaRodrigo Goulart,"Uncle Tony (Marcus Majella) reigns sovereignly over the hearts of his nephews, Patricia (Julia Svacinna), Valentina (Sofia Barros) and João (João Barreto). He no longer appears to be a swindler and lives in perfect harmony with his family until Beto's (Danton Mello) arrival. Beto steals the heart of Tony's sister, Ângela (Letícia Isnard), and enchants the kids. Feelin... Leer todo",Comedia,1h 42min,Um Tio Quase Perfeito 2
375,"5,5",,Elaine Bogan,Aury Wallington,La vida de Lucky Prescott cambia para siempre cuando se muda a un pequeño pueblo fronterizo y se hace amiga de un caballo salvaje llamado Spirit.,"Animación
Aventura
Comedia",1h 28min,Spirit: Indomable
376,"5,0",,Hamish Briggs,Hamish Briggs,"Edie finds true love in London just days before she is to return to the US. They are separated, but as fate would have it, they reunite 6 years later in the US.","Comedia
Romance",1h 28min,Accidentally in Love
377,"5,6",,Mahesh Manjrekar,Ganesh Matkari,"Mr. Makarand Jadhav, and his funnily weird family land in London but they get embroiled in the financial scam and find themselves in the hands of the Pakistani mafia. To escape this ordeal they embark on a road trip adventure once again.","Comedia
Drama",2h 1min,De Dhakka 2
378,"4,5",,Stephen Savage,GiGi Mullins,"Un chico de California de 38 años intenta salvar su estación de radio independiente, KZMC Cosmic Radio, de la ruina financiera cuando su rico padre le corta los recursos de financiamiento.","Comedia
Drama
Romance",1h 30min,Cosmic Radio
379,"6,0",,Denzel Washington,Virgil Williams,"Sargento Primero, Charles Monroe King, antes de ser asesinado en acción en Bagdad, escribe un diario para su hijo con la intención de decirle cómo vivir una vida decente a pesar de crecer sin un padre.","Drama
Romance
Bélico",2h 11min,Un diario para Jordan
380,"6,8",,Milica Tomovic,Tanja SljivarMilica Tomovic,"Winter, 1993. Bill Clinton is elected president. Audrey Hepburn dies. Wars following the breakup of socialist Yugoslavia are continued in Croatia and Bosnia. Belgrade is under sanctions and inflation that threaten to become hyperinflation. MOTHER wakes up on a day when she has to do all the preparation for her younger daughter's birthday party - cooking awaits her, gu... Leer todo",Drama,1h 46min,Kelti
381,"5,5",,Randolph Zaini,Randolph Zaini,"After his son witnesses a brutal murder by a notorious crime boss, a deaf Indonesian gangster is thrust into the fight of his life when he takes on his dangerous former allies, including a sociopath assassin, in order to protect his child.",Acción,1h 32min,Preman
382,"6,0",,Talia Balsam,Lorien Haynes,A woman tells her daughter about every man she's ever been with - in the hope her daughter won't make the same mistakes.,Drama,1h 28min,Everything I Ever Wanted to Tell My Daughter About Men
383,"6,4",,Necip Caghan Ozdemir,Necip Caghan Ozdemir,"Vural, a husband and a father who was raised in faith, leads a seemingly pious and conformist life. But everything takes a sudden dark turn when he finds out a truth about his personal life.",Drama,1h 37min,Bembeyaz
384,"7,7",,Ernesto Contreras,Fanie Soto,A widow who is tormented by the memory of her abusive husband befriends a young man.,Drama,1h 29min,Cosas imposibles
385,"6,4",,Francisco Pérez,Noe GonzálezFrancisco Pérez,"In this dramatization, the Virgin Mary works a miracle on a girl in 1623 Mexico. Four centuries later, a family make a pilgrimage for their own child.",Drama,2h 2min,Virgen de San Juan
386,"6,6",,Michael Leoni,Michael Leoni,"Driven by a devastating need to expose the truth, celebrity Jason Mast pushes the boundaries of friendship to reveal the true cost of fame. What appears to be a night of celebration turns out to be an intricate plan to confront his past.",Drama,1h 50min,Famous
387,"6,1",,Bruno Gascon,Bruno Gascon,"Years after her son's disappearance, a mother keeps trying to find him after an abduction that the police cannot solve while she is moving in a universe that wants to force her to mourn a child whom she believes is still alive.",Drama,1h 55min,Sombra
388,"4,2",,Abhishek Dudhaiya,Abhishek Dudhaiya,"During the Indo-Pakistani War of 1971, the Bhuj airbase is attacked and a race against time begins to rebuild the damaged airstrip.","Acción
Drama
Historia",1h 53min,Bhuj: The Pride of India
389,"7,0",,Ryan Silva,Ryan Silva,A young rapper moves to Los Angeles in search of stardom and instead finds an unlikely friend in his dispirited apartment manager whose dreams led him to the same city twenty years prior.,Comedia,1h 22min,Let Me Be Frank
390,"5,6",,Sergio Castellitto,Ettore Scola,"Pierre, un librero anticuario parisino, vive en torno al amor por su hija parapléjica y los volúmenes raros. Todo es rutina hasta que conoce a una joven exuberante.","Comedia
Drama
Romance",1h 29min,Una librería en París
391,"4,7",,Kai Li,Kai Li,Rebellious Weiyang(Elaine Zhong) and idealist 'princess' Xiao Qiao(Tan Song Yun) are best friends. Their world becomes complicated when Qiao's fiancee Chao Yan(Luo Jin) falls in love with Weiyang. Then Weiyang makes a surprising decision.,Drama,1h 35min,Ba yue wei yang
392,"4,4",,Debra Neil-Fisher,Brad Morris,"Para revivir su matrimonio y reconectarse, una pareja toma un fin de semana de desintoxicación digital auto-recetado a un remoto pueblo de montaña. Lo que comienza como una escapada perfecta, rápidamente se sale de control.","Comedia
Romance",1h 34min,Unplugging
393,"4,7",,Xavier Durringer,Miller DuvallXavier DurringerKareen Alyanakian,"Florence, overwhelmed by her family life and her work, decides to buy a robot with a human appearance and a perfect physique. It meets all her expectations: cleaning the house, taking care of the children, and more... But the robot will quickly arouse jealousy in Franck, her unemployed actor husband, I don't care. For fear of losing his wife, Franck decides to take ma... Leer todo",Comedia,1h 26min,L'homme parfait
394,"4,7",,Robert Alaniz,Robert Alaniz,"When a family man finds out he was misdiagnosed with a terminal illness, he must now make good on the promises he made to God if he were to be healed.",Comedia,1h 58min,Honest to God
395,"6,2",,Toby Genkel,Terry Rossio,"Sigue a Maurice, un tonto gato callejero, que tiene la estafa perfecta para hacer dinero. Encuentra a un niño de aspecto tonto que toca una flauta y tiene su propia horda de ratas, que son extrañamente alfabetizadas.","Animación
Aventura
Comedia",1h 33min,El asombroso Mauricio
396,"4,8",,Nicolas Vanier,Xavier Nemo,Primavera en los viñedos franceses de Champagne. Patrick ha reunido a sus amigos más antiguos para su despedida de soltero. El problema es que todos odian a su futura esposa.,Comedia,1h 40min,Champagne!
397,"6,7",,João Maia,André Guerra dos Santos,A single mother takes all shifts to pay her bills and a cleaning job in a senior home changes her life for the better.,Comedia,1h 43min,A Fada do Lar
398,"8,5",,Matt Florio,Matt Florio,"Two brothers travel to Miami to spread their father's ashes, only to be mistaken for notorious hitmen.",Corto,27min,Unhired Guns
399,"5,7",,Marcelo Antunez,Cláudia JouvinFábio Porchat,"Touched by the lack of perspective in his life, the accountant Guilherme takes the place of Marcelo without even knowing the real Marcelo is a motivational speaker.",Comedia,1h 44min,O Palestrante
400,"5,2",,Gustavo Moheno,Gustavo Moheno,"Fate leads young Jenny to search for her estranged father: small-time swindler Dirty Barry. Jenny believes love conquers all, but Barry knows money is what makes the world go round. Let the lessons for scoundrels begin.",Comedia,1h 44min,Lecciones para canallas
401,"5,0",,Farhad Samji,Tasha Bhambra,Una directora en ciernes intenta investigar a un gánster despiadado para hacer una película sobre gansterismo. Pero sus intentos secretos de llevar a cabo la investigación fallan cuando la atrapan por husmear.,"Acción
Comedia
Crimen",2h 27min,Bachchhan Paandey
402,"4,1",,Christian Kazadi,Njedeh Anthony,"Después de 13 días sin recibir un rescate y sin que se desvelaran sus identidades, todos los implicados en el secuestro de Isabella Contini, llegaron a su punto de ruptura.","Comedia
Crimen
Suspense",1h 30min,Creatures of Necessity
403,"5,2",,Audrey Dana,Claire BarréAudrey Dana,"Un grupo de hombres de todas las edades se encuentran inmersos en una terapia de grupo en la naturaleza. Se supone que hace milagros, este curso está ""exclusivamente reservado para hombres"".",Comedia,1h 37min,Hombres al Borde de un Ataque de Nervios
404,"4,9",,Leonardo Pieraccioni,Filippo BolognaLeonardo Pieraccioni,"El atento párroco Don Simone debe reconocer que nadie en su pequeño pueblo está realmente interesado en la religión. A pesar de sus esfuerzos, no puede convencer a los niños de que asistan a la iglesia.",Comedia,1h 31min,Il sesso degli angeli
405,"5,8",,Wissam Smayra,Mariam Abo-Ouf,"Una cena se desarrolla entre un pequeño grupo de amigos quienes acceden a dejar sus teléfonos desbloqueados sobre la mesa, revelando interacciones jugosas y secretos oscuros.","Comedia
Drama
Romance",1h 39min,Perfectos desconocidos en el Líbano
406,"4,2",,Gary Bosek,Gary Bosek,A Texas oil man travels clear across the country to find his long lost love from second grade.,"Comedia
Romance
Del oeste",1h 10min,Dilly Loves Kitty
407,"5,2",,Pieter van Rijn,Michel Bonset,Robertico and the FC Kip squad are ready for some new and even more hilarious adventures.,Comedia,1h 24min,Bon Bini Holland 3
408,"8,8",,Dhwani Gautam,Dhwani GautamVipul Sharma,,Comedia,2h 15min,Patel Vs Patrick
409,"4,8",,Anthony Bell,Rob Muir,"When the young performers on a music contest show admit they have never heard of Angus Scattergood, Bodi is compelled to join the show to restore the Rock Legend's good name.","Animación
Aventura
Comedia",1h 30min,Rock Dog 3: Battle the Beat
410,"5,8",,Paco Caballero,Cristóbal Garrido,"Un joven está de pie en el altar. Su madre sobreprotectora decide acompañarlo en lo que habría sido su luna de miel, para no desperdiciar el viaje. Él sufre mientras su madre disfruta del viaje de su vida.",Comedia,1h 50min,Amor de madre
411,"6,2",,Till Endemann,Andreas CordesTill Endemann,"Reliable sources claim 10-year-old Lucy - actually a quiet and lovable primary school student - is about to rob a bank in the pedestrian zone of Bietigheim-Bissingen. Her motive is easy to understand: The ice-cream machine from GLAETERIA FELICITÀ, Lucy's parents' shop, has broken down. Lucy needs money to buy a new one, in order to save the families ice cream parlor. ... Leer todo",Comedia,1h 29min,Lucy ist jetzt Gangster
412,"6,3",,Tom Dey,Shiwani Srivastava,"Presionados por sus padres para encontrar pareja, Asha y Ravi fingen salir juntos durante la temporada de bodas. Pero su engaño se tuerce cuando se enamoran de verdad.","Comedia
Romance",1h 38min,Temporada de bodas
413,"5,9",,Umesh Shukla,Jitendra Parmar,A family of misfits is trying to hide some secrets from the NRI suitor and his family as they want their daughter to get married to a well-to-do NRI guy. Then a series of comical twists and turns.,"Comedia
Familiar",2h 24min,Aankh Micholi
414,"6,0",,João Pedro Rodrigues,João Pedro RodriguesJoão Rui Guerra da MataPaulo Lopes Graça,"2069, año erótico donde los haya, pero fatídico para un rey sin corona.",Comedia,1h 7min,Fuego fatuo
415,"3,5",,Enes Ates,Enes Ates,Twin sisters Katre and Birsu try to go to the last party of year at the Sehnaz high school in Istanbul.,Comedia,1h 38min,Son Parti
416,"6,2",,Ariel Winograd,Mariano Vera,Un hombre descubre que el niño que ha estado criando durante 9 años podría no ser su hijo después de todo. Luego se dispusieron a encontrar al verdadero padre biológico.,"Comedia
Drama",1h 53min,Hoy se arregla el mundo
417,"7,4",,Basaran Simsek,Ali Dogancay,"A complete heist game. Whatever happens they have to win, a game where they put their loved ones in danger while winning. Two bad cops, a powerful man, a weak link Orhan and two people who can make this amazing plan.",Acción,2h,Soygun Oyunu: Büyük Vurgun
418,"7,0",,Chandra Keerthi,Asg,"When greed takes over the minds of people in the slum, the stolen antique figurine, linked to Indian Mythology, comes to spotlight. What will happen next?","Comedia
Drama
Misterio",2h 10min,Tootu Madike
419,"6,2",,Alain Guiraudie,Alain Guiraudie,"La Nochebuena se arruina por un acto de terrorismo en la ciudad de Clermont-Ferrand. A medida que la ciudad cae en el pánico, Mederic, de treinta y tantos años, se enamora de la prostituta mayor Isadora.","Comedia
Drama",1h 40min,Un héroe anónimo
420,"5,2",,Daniel Guzmán,Daniel Guzmán,"Joaquín, Brujo y Luismi, tres amigos del mismo barrio, vuelven a encontrarse después de veinte años. Brujo y Luismi siguen sin oficio, mientras que Joaquín se ha convertido en un importante y reconocido empresario. O eso cree él.",Comedia,1h 36min,Canallas
421,"6,4",,Alina Bukhtiyarova,Ostap KhalavkoVlad YamaAndrey Burym,,Comedia,1h 52min,Pohrabuvannya po-ukrayinsky
422,"6,1",,Jamie Adams,Jamie Adams,It is based on the classic British stage farce and a comedy of misunderstandings centered around a relationship break up and a painting which is called Venice at Dawn.,Comedia,1h 34min,Venice at Dawn
423,"6,5",,Anne de Clercq,Marjolein Beumer,"Sophie finally seems to have her life back on track. She's happy, her restaurant is booming and her kids are ready to leave the nest. As usual, Sophie tries to keep way too many balls in the air at the same time. Then she get's some bad news at the same time her daughter Sacha comes home from abroad to introduce her fiancée. Sophie gratefully embraces her daughter's u... Leer todo","Comedia
Drama",1h 51min,Soof 3
424,"6,5",,Edoardo Leo,Marco Bonini,A romantic comedy about how hard it is to separate after many years of living together.,"Comedia
Romance",1h 52min,Lasciarsi un giorno a Roma
425,"6,8",,Sukhminder Dhanjal,Sukhminder Dhanjal,Nishana is an action packed drama story about two unemployed young boys from different villages who are frustrated from life. They come to a railway track for committing suicide. On railway track they becomes friends but unfortunately being arrested by police before committing suicide. Police officers want to put their names in few unsolved crime cases. Both boys get ... Leer todo,"Acción
Comedia
Drama",2h 27min,Nishana
426,"7,8",,Colin Taylor,Colin Taylor,"When childhood best friends, Kyle, Steven, and Ruben are forced to perform in a music festival, conflicting priorities and visitors from the boys' past push their friendship to the breaking point.","Comedia
Música
Romance",1h 24min,Chicken Strips: The Trials and Tribulations of Becoming a Garage Band
427,"4,8",,Jose Corral,Nicolás BritosJose Corral,"Ernesto es un chico solitario, subestimado por las personas que lo rodean, especialmente por su vecino Leandro, un peligroso narcotraficante. Todo cambiará con la aparición de tres compañeros de piso que intentarán recuperar su autoestima.",Comedia,1h 50min,Contando ovejas
428,"6,8",,B.J. Novak,B.J. Novak,Un escritor de la ciudad de Nueva York intenta resolver el asesinato de una chica con la que se enganchó y viaja al sur para investigar las circunstancias de su muerte y descubrir qué le sucedió.,"Comedia
Música
Misterio",1h 47min,Venganza
429,"3,4",,Enes Ates,Enes Ates,"Emirhan is the 13-year-old son of Sedat Yilmaz who works as a security chief at a shopping mall. He dreams of spending a night at the mall and playing VR games with his friends from the hood, Ege and Berkcan.",Comedia,1h 26min,Afacanlar: Is Basa Düstü
430,"6,5",,Sara Sugarman,Piers Ashworth,"Liz Evans vive en Carmarthen South West Wales, donde decidió iniciar una campaña en los años 90 para salvar el Lyric Cinema.","Comedia
Drama",1h 49min,Save the Cinema
431,"4,7",,Ernesto Sevilla,Jorge López Ania,"Vuelven Quesada, Julián, Cañizares y compañía para enfrentarse a una crisis que puede acabar con la empresa pero esta vez con Quesada como director general.",Comedia,1h 30min,"Camera Café, la película"
432,"8,0",,Eddie Vigil V,Ryan Willer,Two grocery store workers from different districts meet and end up spending time with each other over a weekend after the store they're assigned to open in another town shuts down unexpectedly.,"Comedia
Drama
Romance",1h 38min,Something Good Coming
433,"6,2",,Steve Wollett,Raymond Biddle,"Un grupo de jugadores de mesa que viven en una casa de retiro se enfrentan cara a cara con su fragilidad, ya que uno de ellos se convence de que un demonio está matando a los residentes.",Comedia,1h 20min,Jack Be Nimble
434,"6,4",,Riccardo Milani,Furio Andreotti,"Gianni es un seductor en serie pero su vida está destinada a cambiar cuando conoce a Chiara, una hermosa mujer que ha tenido un accidente y está parapléjica.","Comedia
Romance",1h 53min,Rodando hacia ti
435,"7,8",,Morgan O'Callaghan,Jonny Brookes,"After the events of The Arsonist (2020), Detective Constable Price (George Everett-Button) and Detective Inspector Newman (Toby Haycock) team up to defend the city from corruption.","Acción
Comedia
Crimen",1h 15min,Detective Inspector
436,"4,9",,Marc Crehuet,Marc Crehuet,"Cuatro miembros del personal de una empresa de cosméticos: el director de marketing que tiene casi la edad de la empresa, una asistente de 25 años, su hermana presionada para ""salir del armario"" y un administrador inseguro de 40 años.",Comedia,1h 19min,"Espejo, Espejo"
437,"6,5",,Jeff Fowler,Pat Casey,"Cuando el maníaco Dr. Robotnik regresa a la Tierra con un nuevo aliado, Knuckles the Echidna, Sonic y su nuevo amigo Tails son todo lo que se interpone en su camino.","Acción
Aventura
Comedia",2h 2min,Sonic 2: La película
438,"5,1",,Phil Gorn,Phil GornHammad ZaidiKirk Zeller,"It took a lockdown to unlock their hearts. In this award-winning romantic comedy, the solitary residents in a Los Angeles apartment building suddenly find themselves forced to rely on each other during the California stay-at-home. They are about to learn a lot about themselves as well as their rather unusual neighbors.",Comedia,1h 30min,My Corona
439,"5,5",,Eduardo Vaisman,Cláudio Torres Gonzaga,"On the day of Julio and Daiana's wedding party, a serious argument ends the marriage before it even begins. Daiana then decides to take advantage of the party to celebrate the divorce.",Comedia,1h 34min,Juntos e Enrolados
440,"4,7",,Murat Senoy,Emrah KamanMurat KamanAsli Kizmaz,"The story of a daring woman who passes part of her life by the question, What can I do?, and surprises in every line.",Comedia,1h 54min,Benden Ne Olur
441,"6,3",,Benjamin Mousquet,Dave Collard,"Sigue a un joven héroe nacido mitad pollo y mitad liebre. Ansioso por encajar y sentirse querido a pesar de sus diferencias, está obsesionado con la aventura a pesar de su torpeza.","Animación
Aventura
Comedia",1h 31min,"Hopper, el polloliebre"
442,"5,0",,Claudio Amendola,Francesca NeriRoberto IannoneKissy Dugan,"In Rome, the Cassamortari are people who work in the funeral business. The Pasti family's agency was founded by Giuseppe, who is willing to do anything to turn a corpse into money, preferably in black.",Comedia,1h 39min,I cassamortari
443,"5,7",,Sujith Lal,Binulal Unni,Randu is a socio-political satire that hilariously portrays how the quite normal life of a village youth namely Vava is disturbed by the acts of some communal groups in the village. The current social atmosphere and political events add to his challenges. Can he make things straight through his wit and innocence?,Comedia,2h 2min,Randu
444,"5,4",,Ute von Münchow-Pohl,Katja Grübel,"In the bunny school, the the appointment of the new ""master bunnies"" by the magical golden egg is happening. After selecting Max, a city bunny, as the champion bunny candidate, the golden egg suddenly turns black.","Animación
Aventura
Comedia",1h 16min,Rabbit Academy: El gran robo de los huevos de Pascua
445,"5,3",,Adamma Ebo,Adamma Ebo,"A raíz de un gran escándalo, Trinitie Childs, la primera dama de una prominente Mega Iglesia Bautista del Sur, intenta ayudar a su pastor y esposo, Lee-Curtis Childs, a reconstruir su congregación.",Comedia,1h 46min,Toca la bocina para Jesús. Salva tu alma
446,"6,5",,Gábor Rohonyi,Csaba Vékes,A burnt-out writer's life is turned upside down when his never-before-seen son walks into his life.,Comedia,1h 54min,"Szia, Életem!"
447,"4,5",,Evan Allen,Evan Allen,A psycho truck driver travels the countryside with a torture chamber in the back of his murder bus. Four college bound teens unfortunately cross his path.,Comedia,1h 23min,6 Wheels from Hell!
448,"6,1",,Robertas Kuliunas,Rudolf HavlikRadka TrestíkováMatas Vildzius,"A well-known fashion magazine editor, an outspoken male chauvinist, is forced to reconsider his point of view when one morning he wakes up as a woman.",Comedia,1h 30min,Ko nezino vyrai
449,"5,1",,Olivier Baroux,Olivier BarouxEric K. BoulianneÉmile Gaudreault,"Sigue a Jerome, un mentiroso compulsivo, mientras se hunde cada vez más y más en la mentira hasta el día en que una maldición divina le golpea: todas sus mentiras cobran vida.",Comedia,1h 35min,El rey de la mentira
450,"3,5",,Yang Song,Wenteng DongBi KangYang Song,"Story of Zheng Qian who developed a ""financial artifact"" app. Unexpectedly, he was watched by a evil man of his hometown. Zheng met a meteorite and got superpower. Now Zheng need to use his superpower vs cash ability.",Acción,1h 48min,Chao neng yi jia ren
451,"7,8",,Mike Cheslik,Mike Cheslik,"En esta epopeya invernal sobrenatural del siglo XIX, un vendedor de aguardiente de manzana borracho debe pasar de cero a héroe y convertirse en el mayor trampero de pieles de Norteamérica derrotando a cientos de castores.","Acción
Aventura
Comedia",1h 48min,Cientos de castores
452,"5,5",,Bob Wilbers,Maria GoosPeter RömerJacqueline Epskamp,"Pleun from Rotterdam has been running Casa Coco, a guest house for reflection and rest on Bonaire, for years. The Rotterdam people from her own circle of acquaintances like to come over for a wonderful holiday together. This autumn, Pleun's childhood sweetheart Toon comes along with a befriended couple after his wife announces she wants to divorce him, to make him for... Leer todo",Comedia,1h 28min,Casa Coco
453,"5,9",,Thomas Gilou,Kev Adams,Un joven convicto es condenado a servicios comunitarios. Ahora debe trabajar en una casa de retiro.,Comedia,1h 37min,El peor trabajo de mi vida
454,"3,7",,Tomasz Konecki,Andrzej Golda,"Un mujeriego implacable hará cualquier cosa por conquistar el corazón de una bella desconocida. Aunque ella, en apenas dos semanas, esté a punto de pasar por el altar para dar el ""sí"" a otro chico.","Comedia
Romance",1h 47min,Que se besen
455,"6,4",,Girish A.D.,Girish A.D.,"Sharanya, a shy and introverted person, is a native of Kollengode, Palakkad who moves to Thrissur to pursue engineering. She finds it difficult to cope with her new surroundings in college and her hostel.","Comedia
Romance",2h 41min,Super Sharanya
456,"4,7",,Chus Gutiérrez,Marta González de Vega,"Cuando Marta logra transformar cada desavenencia amorosa en aprendizaje y reirse de sí misma, transformando su vida en su propia comedia, se vuelve cada vez más poderosa.",Comedia,1h 32min,De Caperucita a loba
457,"7,3",,Chaz Moore,Jason Sereno,THE GET LOST LOSERS follows the most cantankerous rock band in Hollywood as it prepares for a super-clutch industry showcase and one last shot at fame.,Comedia,1h 33min,The Get Lost Losers
458,"5,4",,Kirill Kotelnikov,Leonid AndronovEvgeny Gorenburg,"Today, the courier Grisha Subbotin has many clients: criminal authorities, languid ladies, people in black, fortune tellers and other extraordinary personalities. Solving their problems and getting out of difficult situations, Grisha goes to his goal - to save up for a drum kit. But there is a good reason that can stop even the fastest and most punctual courier - it's... Leer todo",Comedia,1h 44min,Grisha Subbotin
459,"5,6",,Akhil Anilkumar,Akhil Anilkumar,"A school teacher, who is 28 years old and in in search for a suitable groom!. She has gone through 31 wedding proposals, but not a single one fell into place.",Comedia,1h 50min,Archana 31 Not Out
460,"6,3",,Martin Kopp,Jakub StáfekTomás Vávra,"More than a year has passed since the last time we saw Julio Lavický (Jakub Stáfek) (yes, it was when he ""sold"" the match, but forgot about it and scored a beautiful goal). Lavi is, as his agent would say Jarda (Jakub Prachar), still the same demented person, but he finally started to do well. Both in football and in his personal life. With Vysehrad, he advanced to th... Leer todo",Comedia,1h 43min,Vysehrad: Fylm
461,"3,7",,Clara Martínez-Lázaro,Clara Martínez-Lázaro,"Durante una noche, una pareja que ha estado junta desde siempre experimentará nuevas versiones de su relación viviendo vidas diferentes donde su romance está en riesgo. Pero no tiene sentido esconderse, Tinder está incluso en el espacio.",Comedia,1h 20min,Pijamas Espaciales
462,"6,5",,Julien Rambaldi,Jean-Luc GagetJulien Rambaldi,"Angèle, a young Ivorian woman, has always got by thanks to her chat and her nerve. To avoid reprisals from a gang of thugs, she manages to get hired as a nanny for Arthur, an 8-year-old boy from the upscale neighborhoods.",Comedia,1h 45min,Les femmes du square
463,"9,4",,Remington Hoffman,Christopher Collins,Two friends take a look back at their journey in Los Angeles one last time as they part ways.,Corto,20min,A Walk in West LA
464,"5,0",,Lorenzo d'Amico de Carvalho,Anne Riitta CicconeLorenzo d'Amico de Carvalho,Elena's story told through her first teenage loves in Italy in the early 1990s.,Comedia,1h 40min,Gli anni belli
465,"6,5",,Eduardo Ortíz,Alexis Sebastián Méndez,,Comedia,1h 22min,Los Foodtruckeros
466,"8,4",,Mitchell Tolliday,Neil RickatsonMitchell Tolliday,Six interconnected stories tell the rapid rise and violent fall of rock band 'Stack of Corpses',Comedia,1h 37min,Murder Ballads: How to Make It in Rock 'n' Roll
467,"4,5",,Nacho G. Velilla,David S. Olivas,"Juanjo, Sebas y Rayco se enfrentan al estigma de la alopecia y al mismo tiempo a sus problemas de autoestima en un mundo que se guía por las apariencias.",Comedia,1h 46min,Por los pelos. Una historia de autoestima
468,"7,2",,Vimal Krishna,Vimal Krishna,"A lazy young man spends his time chasing girls, until an incident changes his life forever.","Acción
Comedia
Crimen",2h 1min,DJ Tillu
469,"7,0",,Joseph Nelms,Chadwick HarmanJoseph Nelms,"A homeless man is swept up in the lives of the Moffetts, a manic B-Level Hollywood family.",Comedia,1h 30min,As Real as You Make It
470,"2,5",,Erkan Nurhan,Erol Hizarci,"Umut and Emre are influencer on social media. They become friends with Ezgi in a hotel. They decides to be partners in the hotel. Serhat who is their enemy, causes troubles for them. Events begin when honeymooners comes to the hotel.",Comedia,1h 43min,Olmadi Kaçariz
471,"6,2",,Mårten Klingberg,Maria Karlsson,"A mid-age hipster in Stockholm is a training freak and trains for the 90 km ski race Vasaloppet. His sister is the opposite, no job, drinks but has a daughter. Suddenly secrets reveals and promises are made.","Comedia
Drama
Romance",1h 48min,Fuera de pista
472,"5,1",,Reetta Huhtanen,Jenny DahlströmJalmari FinneJohn Lundsten,,Comedia,1h 23min,Kiljuset!
473,"6,7",,Dusan Milic,Dusan Milic,"Carta de una niña de Kosovo, dedicada a su padre desaparecido, leída en las Naciones Unidas, en la que aborda públicamente la difícil vida de los serbios, especialmente de los niños serbios de los enclaves.","Drama
Terror",1h 44min,Mrak
474,"5,3",,Hanung Bramantyo,Rahabi Mandra,"Legends collide as young Yuda wrestles with his newfound godlike powers, defending his world in an endless battle against ancient and powerful evils.","Acción
Aventura
Drama",2h 9min,Satria Dewa: Gatotkaca
475,"4,5",,Thibul Nettle,Matthew Carlson,"After witnessing the horrific death of a young woman, the Harris family must face the psychological consequences of leaving her to die.",Drama,1h 11min,Fate of the Night
476,"8,3",,Everest Surya Bohara,Everest Surya Bohara,,Drama,2h 15min,Hello Jindagi
477,"7,9",,Luis Gerard,Luis Gerard,,Corto,24min,The Wake
478,"5,6",,Sharon von Wietersheim,Sharon von Wietersheim,,"Aventura
Drama
Familiar",1h 40min,Immenhof - Das große Versprechen
479,"6,2",,Nely Reguera,Nely RegueraEduard SolaValentina Viso,"Una doctora jubilada decide viajar como voluntario a un campo de refugiados griego. Cuando conoce al joven Ahmed, los límites entre la necesidad de cuidar a alguien y sentirse útil comienzan a desvanecerse.",Drama,1h 39min,La voluntaria
480,"7,0",,Ridha Behi,Ridha Behi,"Andrea Licari, a Tunisian of Italian descent now 60 years of age, has become an accomplished author, college professor and a leading thinker in Rome. Today, Andrea finds himself facing the most challenging time of his life.",Drama,1h 26min,The Island of Forgiveness
481,"5,8",,Tarik Saleh,J.P. Davis,"Un sargento de las Fuerzas Especiales de EE. UU. dado de baja, James Harper, lo arriesga todo por su familia cuando se une a una organización contratista privada.","Acción
Drama
Suspense",1h 43min,El contratista
482,"6,4",,Pandiraj,M Chandramouli,"A lawyer turns judge jury and executioner and goes after a gang, led by a minister's son, that threatens women with videos of them.","Acción
Crimen
Drama",2h 31min,Etharkkum Thunindhavan
483,"5,5",,Claire Denis,Denis Johnson,"Una joven periodista norteamericana queda atrapada en Nicaragua durante plena época electoral. Conoce a un viajero inglés, que parece ser la persona ideal para ayudarle a escapar.","Drama
Romance
Suspense",2h 15min,Stars at Noon
484,"7,6",,Russell Brown,Russell Brown,"The appetizer is an introduction, the dessert is a farewell in this story of an indelible bond forged between a promising young filmmaker and an iconic actress.",Drama,1h 23min,Loren & Rose
485,"7,8",,Kamal K.M.,Kamal K.M.,"All the governments that have ruled the nation made laws that denied the indigenous people their way of life and their land often, protecting crony capitalist interests. The film revisits an episode of dissent in the 90s which brought up this question amongst us. A history forgotten!","Crimen
Drama
Suspense",2h 10min,Pada
486,"6,0",,Divyang Thakkar,Anckur Chaudhry,Un tímido Jayesh debe desafiar a su familia patriarcal mientras huye con su esposa para salvar a su hija por nacer del feticidio.,"Comedia
Drama",2h 1min,Jayeshbhai Jordaar
